I01073587,帅气少年王俊凯,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0498f84745861406e151f4fe18db7847d13339fa5,CC01000019,男星,照片中，王俊凯身穿白色衬衫，白纱遮眼，五官精致，笑容明朗，飘扬的白丝带，令俊美少年宛如画中仙子。@视觉中国,['TFBOYS', '酷帅', '王俊凯', '明星', '男明星']
I01073588,帅气少年王俊凯,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/09a7f7493514648400eee092973451d0cce3a2da0,CC01000019,男星,王俊凯一直都是很多小姐姐心中的白马王子，帅气低调优秀内敛，高贵优雅的同时，也不失初恋男友的那种感觉。@视觉中国,['TFBOYS', '酷帅', '王俊凯', '明星', '男明星']
I01073544,王一博,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0338e3410a9a44bd938d5699d7464f172162dcefe,CC01000019,男星,王一博不善言辞，却是天生的舞台王者，有着与生俱来的舞蹈天赋。他回答问题言简意赅，自带点小傲娇。@视觉中国,['小鲜肉', '王一博']
I01166687,夏日霸屏男主,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0b7d90471a86b40f03bcbb23e57f7567083d2a684,CC01000019,男星,在漫改剧《陈情令》中，王一博饰演的蓝忘机为姑苏蓝氏二公子，性格冷淡不苟言笑，佩有卷云纹抹额，为人雅正端方，不染尘埃，为人正直，逢乱必出，被称“皎皎君子，泽世明珠”。@有料,['牛仔裤', '小鲜肉', '酷帅', '王一博']
I01049896,王俊凯,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0ca3054d88c974b9c3887f6d852196fabcf2927dd,CC01000019,男星,“我的生活不是偶像剧。”王俊凯是如此评论自己的生活的。出道至今，曾经的山城少年已经成为撩倒无数粉丝的明星。@图虫创意,['王俊凯']
I01105469,少年偶像王一博,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0616325c130b6490a13df6f48f48755aab6b5dc83,CC01000019,男星,《创造101》中的舞蹈导师王一博，是中韩组合UNIQ的舞蹈担当。他虽不善言辞，却是天生的舞台王者，有着与生俱来的舞蹈天赋。@有料,['酷帅', '王一博', '小米精选']
I01073545,王一博,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0438e3410a9a44bda38d5f99d7964f1721625cefe,CC01000019,男星,王一博有着很高的颜值和优秀的舞技，除了在综艺上表现亮眼，也逐步在影视圈崭露头角。@视觉中国,['小鲜肉', '王一博']
I01105470,少年偶像王一博,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/06a0c453b2880ae864817312e89f8c3453a40055c,CC01000019,男星,从青涩新人到第一次拍戏到担当主角，天分与努力并存。无论是担任练习生导师还是影视剧主角，王一博一直在前进。@有料,['酷帅', '王一博', '小米精选']
I01108663,王俊凯,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/05e9f5c59fc1e6bd1920cf9f404b1aa9d8f42fa54,CC01000019,男星,王俊凯出席第17届中国电影华表奖，以热诚赤子之心致敬中国电影，写真展现高冷绅士范儿。@视觉中国,['酷帅', '王俊凯']
I01167743,易烊千玺,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/02e69f45399904bde373f89aee554715e768161d8,CC01000019,男星,易烊千玺是个不折不扣的暖男。他收养了九只猫咪，在社交媒体上晒猫咪的频率比晒自拍还要高。@图虫创意,['牛仔衣', '酷帅', '易烊千玺']
I01176262,易烊千玺,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0d946e5f70d314edc1e1f5a310a89d236a79f34e7,CC01000019,男星,除了演戏和唱歌，易烊千玺在闲暇之余还喜欢做雕塑，或者用绘画记录生活。在近日出席的晚会活动上，他还亲自设计了话筒，难掩艺术天赋！@视觉中国,['酷帅', '易烊千玺', '明星']
I01046015,TFBOYS独当一面,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/02d68c5152e1d4c671cfea36723d1d9fbc21da674,CC01000019,男星,高考结束后的王俊凯受邀出席了2018春夏米兰时装周，王源倾向于塑造有底蕴有朝气的青年人形象。易烊千玺则偏爱选择小众杂志，风格较为独特，被粉丝称赞：“易烊千玺有一张高级脸。”@图虫创意,['TFBOYS', '王源', '王俊凯', '易洋千玺', '小米精选']
I01105471,少年偶像王一博,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/031635bc1b066a90bc3dfbf486d8795ca43418f52,CC01000019,男星,王一博虽然年纪不大，但实力不容小觑，他为观众们带来接连不断的惊喜，受到了越来越多人的喜爱。@有料,['酷帅', '王一博', '小米精选']
I01046013,TFBOYS独当一面,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0b75e568eecb5d6418515eb3fefb9f4c1164070ed,CC01000019,男星,2017年9月16日，TFBOYS三名成员同时宣布成立各自的工作室，这意味着三个人都已经成长为能独当一面的艺人了。@图虫创意,['TFBOYS', '王源', '王俊凯', '易洋千玺', '小米精选']
I01100628,易烊千玺,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/0bf9a4f60f72085b1b162ded2d9a48f17a24144ef,CC01000019,男星,年少成名，在追捧和簇拥中，易烊千玺没有迷失自我，他很笃定自己可以靠实力去说话。他身上谦卑努力的特质，对自己清晰的认知，改变了许多人曾经的偏见。@图虫创意,['眼镜', '易烊千玺']
I01067827,王俊凯,http://wallpaper.cdn.pandora.xiaomi.com/thumbnail/webp/w1080/MiTv/029e5467824e9f7f312b957644d8fce0a5e43535c,CC01000019,男星,《解忧杂货店》拍摄过程中，王俊凯和导演沟通，认为小波已经长大了，可以有更好的处理方式。这也就有了这场戏里王俊凯的情绪爆发，他说自己私底下被压抑的情绪也会放到这场戏上。@图虫创意,['王俊凯']
